scenario        , approach                  , approach_wt, approach_ct, approach_gt,   frame_wt ,   frame_ct ,   frame_gt ,         dt ,  buffer_wt ,  buffer_ct ,  buffer_gt ,  buffer_ge ,  upload_wt ,  upload_ct ,  upload_gt ,  upload_ge ,   clear_wt ,   clear_ct ,   clear_gt ,   clear_ge ,    draw_wt ,    draw_ct ,    draw_gt ,    draw_ge ,    pres_wt ,    pres_ct ,    pres_gt ,    pres_ge
sublime         , ssbo_instr_combo_20       ,   34.570ms ,   12.465ms ,   30.851ms ,   10.107ms ,   10.250ms ,   21.849ms ,   34.244ms ,    1.875ms ,    1.874ms ,    0.032ms ,    0.000ms ,    0.800ms ,    0.800ms ,    0.082ms ,    0.016ms ,    0.485ms ,    0.482ms ,    0.186ms ,    0.140ms ,    0.365ms ,    0.360ms ,   20.263ms ,   20.230ms ,    6.582ms ,    6.734ms ,    1.286ms ,    0.690ms
sublime         , one_ssbo_ext_no_sdf       ,   22.832ms ,    9.259ms ,   22.652ms ,    6.896ms ,    7.098ms ,   13.627ms ,   22.617ms ,    2.332ms ,    2.345ms ,    0.033ms ,    0.000ms ,    1.069ms ,    1.064ms ,    0.080ms ,    0.016ms ,    0.481ms ,    0.486ms ,    0.187ms ,    0.140ms ,    0.377ms ,    0.439ms ,   12.171ms ,   12.138ms ,    2.637ms ,    2.764ms ,    1.156ms ,    0.645ms
sublime         , one_ssbo_ext_sdf_list     ,   30.166ms ,   11.650ms ,   29.918ms ,    9.204ms ,    9.379ms ,   18.502ms ,   29.876ms ,    3.028ms ,    3.030ms ,    0.032ms ,    0.000ms ,    2.251ms ,    2.247ms ,    0.080ms ,    0.016ms ,    0.529ms ,    0.523ms ,    0.184ms ,    0.138ms ,    0.392ms ,    0.392ms ,   17.104ms ,   17.070ms ,    3.004ms ,    3.187ms ,    1.102ms ,    0.647ms
sublime         , one_ssbo_ext_one_sdf      ,   27.492ms ,   11.913ms ,   27.174ms ,    9.417ms ,    9.576ms ,   15.624ms ,   27.205ms ,    3.309ms ,    3.312ms ,    0.031ms ,    0.000ms ,    2.152ms ,    2.155ms ,    0.080ms ,    0.016ms ,    0.539ms ,    0.530ms ,    0.182ms ,    0.137ms ,    0.397ms ,    0.400ms ,   14.184ms ,   14.151ms ,    3.020ms ,    3.179ms ,    1.147ms ,    0.641ms
sublime         , one_ssbo_ext_one_sdf_pack ,   31.419ms ,   12.748ms ,   31.012ms ,   10.016ms ,   10.269ms ,   18.956ms ,   30.995ms ,    3.286ms ,    3.292ms ,    0.033ms ,    0.000ms ,    2.310ms ,    2.309ms ,    0.082ms ,    0.016ms ,    0.604ms ,    0.603ms ,    0.184ms ,    0.138ms ,    0.470ms ,    0.463ms ,   17.516ms ,   17.482ms ,    3.346ms ,    3.602ms ,    1.141ms ,    0.638ms
sublime         , inst_div                  ,   28.896ms ,   13.992ms ,   26.567ms ,   11.270ms ,   11.695ms ,   15.229ms ,   28.642ms ,    3.046ms ,    3.048ms ,    0.032ms ,    0.000ms ,    2.138ms ,    2.139ms ,    0.082ms ,    0.016ms ,    0.541ms ,    0.538ms ,    0.183ms ,    0.138ms ,    0.379ms ,    0.376ms ,   13.790ms ,   13.757ms ,    5.166ms ,    5.594ms ,    1.142ms ,    0.643ms
mediaplayer     , 1rect_1draw               ,   20.968ms ,   23.268ms ,   20.856ms ,    7.663ms ,   12.327ms ,   10.931ms ,   20.760ms ,    0.035ms ,    0.033ms ,    0.033ms ,    0.000ms ,    0.032ms ,    0.027ms ,    0.081ms ,    0.016ms ,    0.445ms ,    0.447ms ,    0.186ms ,    0.140ms ,    3.358ms ,    4.169ms ,    9.551ms ,    9.518ms ,    3.793ms ,    7.651ms ,    1.081ms ,    0.619ms
mediaplayer     , simple_vbo                ,   16.859ms ,    5.343ms ,   16.846ms ,    3.215ms ,    3.287ms ,    8.626ms ,   16.695ms ,    0.074ms ,    0.059ms ,    0.033ms ,    0.000ms ,    0.093ms ,    0.098ms ,    0.081ms ,    0.017ms ,    0.442ms ,    0.441ms ,    0.186ms ,    0.140ms ,    0.198ms ,    0.192ms ,    7.257ms ,    7.223ms ,    2.408ms ,    2.497ms ,    1.069ms ,    0.629ms
mediaplayer     , simple_vbo_stor           ,   17.032ms ,    5.694ms ,   17.036ms ,    3.498ms ,    3.561ms ,    8.554ms ,   16.869ms ,    0.071ms ,    0.058ms ,    0.032ms ,    0.000ms ,    0.136ms ,    0.139ms ,    0.079ms ,    0.016ms ,    0.460ms ,    0.467ms ,    0.186ms ,    0.139ms ,    0.223ms ,    0.216ms ,    7.185ms ,    7.152ms ,    2.608ms ,    2.681ms ,    1.072ms ,    0.629ms
mediaplayer     , complete_vbo              ,   21.269ms ,    5.792ms ,   21.155ms ,    3.719ms ,    3.814ms ,   12.387ms ,   21.064ms ,    0.136ms ,    0.133ms ,    0.031ms ,    0.000ms ,    0.128ms ,    0.130ms ,    0.080ms ,    0.016ms ,    0.443ms ,    0.441ms ,    0.183ms ,    0.137ms ,    0.328ms ,    0.331ms ,   10.986ms ,   10.951ms ,    2.684ms ,    2.779ms ,    1.107ms ,    0.622ms
mediaplayer     , one_ssbo                  ,   21.874ms ,    6.709ms ,   21.761ms ,    4.159ms ,    4.314ms ,   13.032ms ,   21.663ms ,    0.077ms ,    0.060ms ,    0.031ms ,    0.000ms ,    0.119ms ,    0.117ms ,    0.079ms ,    0.016ms ,    0.499ms ,    0.510ms ,    0.183ms ,    0.137ms ,    0.424ms ,    0.425ms ,   11.619ms ,   11.586ms ,    3.040ms ,    3.202ms ,    1.120ms ,    0.621ms
mediaplayer     , ssbo_instr_list           ,   36.107ms ,    7.295ms ,   35.827ms ,    4.550ms ,    4.692ms ,   26.755ms ,   35.765ms ,    0.072ms ,    0.068ms ,    0.032ms ,    0.000ms ,    0.138ms ,    0.137ms ,    0.080ms ,    0.016ms ,    0.508ms ,    0.509ms ,    0.182ms ,    0.137ms ,    0.415ms ,    0.417ms ,   25.137ms ,   25.104ms ,    3.417ms ,    3.561ms ,    1.324ms ,    0.620ms
mediaplayer     , ssbo_inlined_instr_6      ,   24.689ms ,    7.576ms ,   23.619ms ,    5.116ms ,    5.242ms ,   14.741ms ,   24.459ms ,    0.086ms ,    0.077ms ,    0.032ms ,    0.000ms ,    0.131ms ,    0.119ms ,    0.080ms ,    0.016ms ,    0.489ms ,    0.505ms ,    0.183ms ,    0.137ms ,    0.434ms ,    0.423ms ,   13.380ms ,   13.345ms ,    3.976ms ,    4.118ms ,    1.066ms ,    0.622ms
mediaplayer     , ssbo_inlined_instr_4_4    ,   24.203ms ,    7.422ms ,   23.436ms ,    4.854ms ,    4.982ms ,   14.592ms ,   23.981ms ,    0.078ms ,    0.063ms ,    0.033ms ,    0.000ms ,    0.095ms ,    0.104ms ,    0.081ms ,    0.016ms ,    0.467ms ,    0.473ms ,    0.186ms ,    0.140ms ,    0.381ms ,    0.376ms ,   13.003ms ,   12.968ms ,    3.833ms ,    3.966ms ,    1.290ms ,    0.620ms
mediaplayer     , ssbo_inlined_instr_6_6    ,   24.695ms ,    7.456ms ,   23.615ms ,    5.005ms ,    5.141ms ,   14.759ms ,   24.465ms ,    0.083ms ,    0.070ms ,    0.033ms ,    0.000ms ,    0.094ms ,    0.101ms ,    0.080ms ,    0.016ms ,    0.498ms ,    0.500ms ,    0.184ms ,    0.139ms ,    0.388ms ,    0.383ms ,   13.395ms ,   13.362ms ,    3.942ms ,    4.087ms ,    1.066ms ,    0.621ms
mediaplayer     , ssbo_inlined_instr_8_8    ,   25.652ms ,    7.870ms ,   24.023ms ,    5.466ms ,    5.546ms ,   15.179ms ,   25.418ms ,    0.080ms ,    0.068ms ,    0.031ms ,    0.000ms ,    0.099ms ,    0.104ms ,    0.079ms ,    0.016ms ,    0.470ms ,    0.472ms ,    0.181ms ,    0.136ms ,    0.382ms ,    0.384ms ,   13.767ms ,   13.734ms ,    4.435ms ,    4.518ms ,    1.121ms ,    0.632ms
mediaplayer     , ssbo_inlined_instr_10_10  ,   26.354ms ,    7.999ms ,   24.600ms ,    5.636ms ,    5.724ms ,   15.586ms ,   26.121ms ,    0.072ms ,    0.069ms ,    0.032ms ,    0.000ms ,    0.109ms ,    0.108ms ,    0.081ms ,    0.016ms ,    0.445ms ,    0.449ms ,    0.188ms ,    0.142ms ,    0.371ms ,    0.369ms ,   14.196ms ,   14.163ms ,    4.639ms ,    4.729ms ,    1.088ms ,    0.633ms
mediaplayer     , ssbo_inlined_instr_20_20  ,   31.394ms ,   10.167ms ,   27.615ms ,    7.715ms ,    7.834ms ,   18.670ms ,   31.002ms ,    0.083ms ,    0.075ms ,    0.032ms ,    0.000ms ,    0.123ms ,    0.129ms ,    0.078ms ,    0.015ms ,    0.471ms ,    0.474ms ,    0.179ms ,    0.134ms ,    0.369ms ,    0.373ms ,   17.208ms ,   17.176ms ,    6.669ms ,    6.783ms ,    1.174ms ,    0.634ms
mediaplayer     , ssbo_inlined_instr_4_6    ,   24.498ms ,    7.574ms ,   23.312ms ,    4.978ms ,    5.112ms ,   14.530ms ,   24.271ms ,    0.079ms ,    0.075ms ,    0.032ms ,    0.000ms ,    0.110ms ,    0.104ms ,    0.082ms ,    0.017ms ,    0.482ms ,    0.494ms ,    0.185ms ,    0.140ms ,    0.391ms ,    0.385ms ,   13.107ms ,   13.073ms ,    3.916ms ,    4.054ms ,    1.125ms ,    0.636ms
mediaplayer     , ssbo_inlined_instr_4_8    ,   24.704ms ,    7.923ms ,   23.430ms ,    5.289ms ,    5.422ms ,   14.623ms ,   24.483ms ,    0.085ms ,    0.086ms ,    0.032ms ,    0.000ms ,    0.104ms ,    0.104ms ,    0.081ms ,    0.017ms ,    0.517ms ,    0.527ms ,    0.187ms ,    0.140ms ,    0.409ms ,    0.410ms ,   13.200ms ,   13.164ms ,    4.174ms ,    4.295ms ,    1.124ms ,    0.634ms
mediaplayer     , ssbo_inlined_instr_4_10   ,   25.324ms ,    8.042ms ,   23.594ms ,    5.572ms ,    5.695ms ,   14.613ms ,   25.094ms ,    0.085ms ,    0.072ms ,    0.033ms ,    0.000ms ,    0.105ms ,    0.110ms ,    0.081ms ,    0.016ms ,    0.506ms ,    0.499ms ,    0.185ms ,    0.140ms ,    0.389ms ,    0.394ms ,   13.237ms ,   13.203ms ,    4.487ms ,    4.620ms ,    1.077ms ,    0.621ms
mediaplayer     , ssbo_inlined_instr_4_20   ,   27.447ms ,    9.687ms ,   23.877ms ,    7.340ms ,    7.399ms ,   14.934ms ,   27.163ms ,    0.078ms ,    0.071ms ,    0.032ms ,    0.000ms ,    0.099ms ,    0.101ms ,    0.080ms ,    0.016ms ,    0.462ms ,    0.459ms ,    0.184ms ,    0.138ms ,    0.361ms ,    0.363ms ,   13.546ms ,   13.513ms ,    6.340ms ,    6.405ms ,    1.092ms ,    0.636ms
mediaplayer     , ssbo_inlined_instr_6_4    ,   23.876ms ,    7.482ms ,   23.240ms ,    4.904ms ,    5.020ms ,   14.431ms ,   23.649ms ,    0.094ms ,    0.084ms ,    0.031ms ,    0.000ms ,    0.116ms ,    0.111ms ,    0.081ms ,    0.016ms ,    0.556ms ,    0.565ms ,    0.183ms ,    0.137ms ,    0.442ms ,    0.483ms ,   13.010ms ,   12.978ms ,    3.696ms ,    3.777ms ,    1.125ms ,    0.637ms
mediaplayer     , ssbo_inlined_instr_8_4    ,   23.467ms ,    6.578ms ,   23.439ms ,    4.054ms ,    4.146ms ,   14.781ms ,   23.244ms ,    0.087ms ,    0.088ms ,    0.033ms ,    0.000ms ,    0.106ms ,    0.103ms ,    0.081ms ,    0.016ms ,    0.520ms ,    0.528ms ,    0.183ms ,    0.138ms ,    0.408ms ,    0.406ms ,   13.032ms ,   12.998ms ,    2.933ms ,    3.021ms ,    1.452ms ,    0.635ms
mediaplayer     , ssbo_inlined_instr_10_4   ,   23.353ms ,    7.201ms ,   23.325ms ,    4.499ms ,    4.582ms ,   14.480ms ,   23.127ms ,    0.111ms ,    0.094ms ,    0.032ms ,    0.000ms ,    0.121ms ,    0.133ms ,    0.080ms ,    0.016ms ,    0.570ms ,    0.571ms ,    0.185ms ,    0.139ms ,    0.469ms ,    0.457ms ,   13.041ms ,   13.007ms ,    3.228ms ,    3.327ms ,    1.142ms ,    0.638ms
mediaplayer     , ssbo_inlined_instr_20_4   ,   23.443ms ,    6.712ms ,   23.400ms ,    4.132ms ,    4.224ms ,   14.539ms ,   23.218ms ,    0.106ms ,    0.096ms ,    0.033ms ,    0.000ms ,    0.141ms ,    0.147ms ,    0.081ms ,    0.016ms ,    0.550ms ,    0.553ms ,    0.185ms ,    0.139ms ,    0.437ms ,    0.432ms ,   13.058ms ,   13.025ms ,    2.898ms ,    2.996ms ,    1.182ms ,    0.637ms
mediaplayer     , ssbo_instr_combo_4        ,   23.277ms ,    6.244ms ,   23.269ms ,    3.957ms ,    3.996ms ,   14.417ms ,   23.051ms ,    0.073ms ,    0.062ms ,    0.033ms ,    0.000ms ,    0.127ms ,    0.130ms ,    0.080ms ,    0.016ms ,    0.487ms ,    0.494ms ,    0.184ms ,    0.138ms ,    0.462ms ,    0.415ms ,   13.045ms ,   13.011ms ,    2.808ms ,    2.895ms ,    1.076ms ,    0.637ms
mediaplayer     , ssbo_instr_combo_6        ,   25.724ms ,    8.096ms ,   23.883ms ,    5.714ms ,    5.840ms ,   14.859ms ,   25.495ms ,    0.058ms ,    0.056ms ,    0.033ms ,    0.000ms ,    0.115ms ,    0.120ms ,    0.081ms ,    0.016ms ,    0.477ms ,    0.474ms ,    0.189ms ,    0.142ms ,    0.381ms ,    0.376ms ,   13.466ms ,   13.433ms ,    4.683ms ,    4.814ms ,    1.090ms ,    0.638ms
mediaplayer     , ssbo_instr_combo_8        ,   26.219ms ,    8.987ms ,   23.943ms ,    6.478ms ,    6.572ms ,   15.221ms ,   25.991ms ,    0.074ms ,    0.065ms ,    0.032ms ,    0.000ms ,    0.131ms ,    0.139ms ,    0.081ms ,    0.016ms ,    0.537ms ,    0.542ms ,    0.181ms ,    0.136ms ,    0.443ms ,    0.437ms ,   13.809ms ,   13.775ms ,    5.293ms ,    5.389ms ,    1.118ms ,    0.621ms
mediaplayer     , ssbo_instr_combo_10       ,   27.231ms ,    9.362ms ,   24.577ms ,    6.746ms ,    6.866ms ,   15.589ms ,   26.992ms ,    0.078ms ,    0.064ms ,    0.032ms ,    0.000ms ,    0.152ms ,    0.146ms ,    0.080ms ,    0.016ms ,    0.511ms ,    0.529ms ,    0.184ms ,    0.139ms ,    0.429ms ,    0.416ms ,   14.228ms ,   14.195ms ,    5.576ms ,    5.711ms ,    1.065ms ,    0.627ms
mediaplayer     , ssbo_instr_combo_20       ,   33.138ms ,   11.890ms ,   27.684ms ,    9.392ms ,    9.531ms ,   18.742ms ,   32.867ms ,    0.074ms ,    0.062ms ,    0.031ms ,    0.000ms ,    0.125ms ,    0.127ms ,    0.079ms ,    0.015ms ,    0.505ms ,    0.504ms ,    0.179ms ,    0.135ms ,    0.400ms ,    0.408ms ,   17.334ms ,   17.301ms ,    8.288ms ,    8.430ms ,    1.119ms ,    0.636ms
mediaplayer     , one_ssbo_ext_no_sdf       ,   21.731ms ,    6.781ms ,   21.605ms ,    4.157ms ,    4.282ms ,   12.387ms ,   21.525ms ,    0.070ms ,    0.061ms ,    0.032ms ,    0.000ms ,    0.106ms ,    0.110ms ,    0.081ms ,    0.016ms ,    0.500ms ,    0.504ms ,    0.188ms ,    0.142ms ,    0.431ms ,    0.431ms ,   10.997ms ,   10.964ms ,    3.050ms ,    3.176ms ,    1.089ms ,    0.636ms
mediaplayer     , one_ssbo_ext_sdf_list     ,   23.920ms ,    6.407ms ,   23.768ms ,    3.985ms ,    4.066ms ,   14.982ms ,   23.692ms ,    0.067ms ,    0.061ms ,    0.033ms ,    0.000ms ,    0.099ms ,    0.101ms ,    0.083ms ,    0.016ms ,    0.489ms ,    0.493ms ,    0.190ms ,    0.142ms ,    0.417ms ,    0.416ms ,   13.616ms ,   13.582ms ,    2.913ms ,    2.995ms ,    1.061ms ,    0.624ms
mediaplayer     , one_ssbo_ext_one_sdf      ,   21.762ms ,    6.256ms ,   21.517ms ,    3.889ms ,    4.000ms ,   12.651ms ,   21.555ms ,    0.071ms ,    0.064ms ,    0.032ms ,    0.000ms ,    0.123ms ,    0.121ms ,    0.081ms ,    0.016ms ,    0.454ms ,    0.463ms ,    0.186ms ,    0.140ms ,    0.376ms ,    0.356ms ,   11.236ms ,   11.202ms ,    2.865ms ,    2.996ms ,    1.116ms ,    0.622ms
mediaplayer     , one_ssbo_ext_one_sdf_pack ,   23.513ms ,    6.429ms ,   23.269ms ,    3.958ms ,    4.056ms ,   14.257ms ,   23.287ms ,    0.069ms ,    0.055ms ,    0.033ms ,    0.000ms ,    0.114ms ,    0.125ms ,    0.082ms ,    0.016ms ,    0.458ms ,    0.450ms ,    0.185ms ,    0.140ms ,    0.361ms ,    0.361ms ,   12.896ms ,   12.862ms ,    2.956ms ,    3.065ms ,    1.062ms ,    0.623ms
mediaplayer     , inst_div                  ,   21.451ms ,    6.834ms ,   21.225ms ,    4.229ms ,    4.375ms ,   12.621ms ,   21.244ms ,    0.070ms ,    0.069ms ,    0.032ms ,    0.000ms ,    0.110ms ,    0.114ms ,    0.084ms ,    0.016ms ,    0.512ms ,    0.504ms ,    0.188ms ,    0.142ms ,    0.387ms ,    0.397ms ,   11.036ms ,   11.001ms ,    3.150ms ,    3.291ms ,    1.280ms ,    0.623ms
demo            , one_ssbo_ext_one_sdf_demo ,   14.130ms ,    6.433ms ,   13.797ms ,    4.024ms ,    4.171ms ,    5.519ms ,   13.994ms ,    0.059ms ,    0.041ms ,    0.033ms ,    0.000ms ,    0.115ms ,    0.113ms ,    0.082ms ,    0.016ms ,    0.472ms ,    0.486ms ,    0.184ms ,    0.140ms ,    0.394ms ,    0.384ms ,    1.015ms ,    0.981ms ,    2.984ms ,    3.147ms ,    4.205ms ,    3.875ms
sublime         , 1rect_1draw               ,  380.723ms ,  485.939ms ,  379.915ms ,  375.234ms ,  483.286ms ,  231.333ms ,  376.940ms ,    0.041ms ,    0.033ms ,    0.031ms ,    0.000ms ,    0.032ms ,    0.034ms ,    0.079ms ,    0.016ms ,    0.966ms ,    1.239ms ,    0.183ms ,    0.137ms ,  370.483ms ,  475.565ms ,  229.967ms ,   23.534ms ,    3.712ms ,    6.415ms ,    1.072ms ,    0.637ms
sublime         , simple_vbo                ,   22.941ms ,   11.898ms ,   21.560ms ,    9.712ms ,    9.838ms ,   11.010ms ,   22.731ms ,    2.834ms ,    2.899ms ,    0.032ms ,    0.000ms ,    2.248ms ,    2.249ms ,    0.080ms ,    0.016ms ,    0.525ms ,    0.519ms ,    0.184ms ,    0.137ms ,    0.226ms ,    0.221ms ,    9.480ms ,    9.446ms ,    3.879ms ,    3.950ms ,    1.234ms ,    0.630ms
sublime         , simple_vbo_stor           ,   25.318ms ,   10.784ms ,   25.200ms ,    8.690ms ,    8.742ms ,   14.527ms ,   25.063ms ,    2.759ms ,    2.762ms ,    0.033ms ,    0.000ms ,    2.520ms ,    2.521ms ,    4.263ms ,    4.198ms ,    0.567ms ,    0.562ms ,    0.409ms ,    0.364ms ,    0.231ms ,    0.220ms ,    8.725ms ,    8.691ms ,    2.613ms ,    2.677ms ,    1.098ms ,    0.635ms
sublime         , complete_vbo              ,   56.183ms ,   29.497ms ,   54.004ms ,   27.005ms ,   27.259ms ,   26.862ms ,   55.656ms ,   13.097ms ,   13.293ms ,    0.032ms ,    0.000ms ,    8.497ms ,    8.500ms ,    0.080ms ,    0.016ms ,    0.564ms ,    0.567ms ,    0.184ms ,    0.139ms ,    0.385ms ,    0.377ms ,   25.371ms ,   25.337ms ,    4.462ms ,    4.522ms ,    1.195ms ,    0.623ms
sublime         , one_ssbo                  ,   25.752ms ,   10.596ms ,   25.554ms ,    8.138ms ,    8.397ms ,   15.293ms ,   25.509ms ,    2.491ms ,    2.496ms ,    0.033ms ,    0.000ms ,    1.818ms ,    1.816ms ,    0.081ms ,    0.016ms ,    0.503ms ,    0.498ms ,    0.183ms ,    0.140ms ,    0.370ms ,    0.375ms ,   13.690ms ,   13.656ms ,    2.956ms ,    3.212ms ,    1.306ms ,    0.640ms
sublime         , ssbo_instr_list           ,   40.771ms ,   10.499ms ,   39.818ms ,    7.540ms ,    8.223ms ,   30.346ms ,   40.385ms ,    1.904ms ,    1.909ms ,    0.031ms ,    0.000ms ,    1.704ms ,    2.306ms ,    0.077ms ,    0.016ms ,    0.571ms ,    0.568ms ,    0.176ms ,    0.133ms ,    0.413ms ,    0.418ms ,   28.788ms ,   28.755ms ,    2.948ms ,    3.022ms ,    1.274ms ,    0.644ms
