scenario        , approach                  , approach_wt, approach_ct, approach_gt,   frame_wt ,   frame_ct ,   frame_gt ,         dt ,  buffer_wt ,  buffer_ct ,  buffer_gt ,  buffer_ge ,  upload_wt ,  upload_ct ,  upload_gt ,  upload_ge ,   clear_wt ,   clear_ct ,   clear_gt ,   clear_ge ,    draw_wt ,    draw_ct ,    draw_gt ,    draw_ge ,    pres_wt ,    pres_ct ,    pres_gt ,    pres_ge
mediaplayer     , ssbo_inlined_instr_20_4   ,   73.844ms ,   78.125ms ,   73.519ms ,   13.307ms ,    0.000ms ,   47.165ms ,   73.235ms ,    0.114ms ,    0.000ms ,    0.207ms ,    0.000ms ,    0.332ms ,    0.000ms ,    0.183ms ,    0.062ms ,    0.899ms ,    0.000ms ,    0.321ms ,    0.201ms ,    1.009ms ,    0.000ms ,   35.329ms ,   35.197ms ,   10.953ms ,    0.000ms ,   11.126ms ,   11.002ms
mediaplayer     , ssbo_instr_combo_4        ,   71.737ms ,   62.500ms ,   71.328ms ,   13.661ms ,   15.625ms ,   49.936ms ,   71.255ms ,    0.068ms ,    0.000ms ,    0.061ms ,    0.000ms ,    0.299ms ,   15.625ms ,    0.305ms ,    0.085ms ,    0.782ms ,    0.000ms ,    0.330ms ,    0.210ms ,    0.915ms ,    0.000ms ,   38.471ms ,   38.351ms ,   11.597ms ,    0.000ms ,   10.769ms ,   10.644ms
mediaplayer     , ssbo_instr_combo_6        ,   54.011ms ,   62.500ms ,   53.774ms ,   12.607ms ,   31.250ms ,   44.660ms ,   53.506ms ,    0.089ms ,    0.000ms ,    0.061ms ,    0.000ms ,    0.355ms ,    0.000ms ,    0.184ms ,    0.067ms ,    0.877ms ,    0.000ms ,    0.330ms ,    0.207ms ,    0.972ms ,    0.000ms ,   35.041ms ,   34.917ms ,   10.314ms ,   31.250ms ,    9.043ms ,    8.921ms
mediaplayer     , ssbo_instr_combo_8        ,   56.546ms ,   46.875ms ,   56.302ms ,   13.017ms ,   31.250ms ,   46.243ms ,   56.039ms ,    0.091ms ,    0.000ms ,    0.055ms ,    0.000ms ,    0.349ms ,   15.625ms ,    0.202ms ,    0.065ms ,    0.889ms ,    0.000ms ,    0.331ms ,    0.214ms ,    0.985ms ,    0.000ms ,   36.970ms ,   36.845ms ,   10.703ms ,   15.625ms ,    8.685ms ,    8.558ms
mediaplayer     , ssbo_instr_combo_10       ,   57.366ms ,   46.875ms ,   57.266ms ,   11.840ms ,   31.250ms ,   48.729ms ,   56.804ms ,    0.073ms ,    0.000ms ,    0.060ms ,    0.000ms ,    0.308ms ,    0.000ms ,    0.183ms ,    0.069ms ,    0.771ms ,    0.000ms ,    0.330ms ,    0.209ms ,    0.889ms ,    0.000ms ,   39.621ms ,   39.496ms ,    9.799ms ,   31.250ms ,    8.535ms ,    8.425ms
mediaplayer     , ssbo_instr_combo_20       ,   76.473ms ,   78.125ms ,   76.101ms ,   11.645ms ,   31.250ms ,   68.322ms ,   75.765ms ,    0.080ms ,    0.000ms ,    0.059ms ,    0.000ms ,    0.297ms ,    0.000ms ,    0.197ms ,    0.056ms ,    0.760ms ,    0.000ms ,    0.325ms ,    0.212ms ,    0.873ms ,    0.000ms ,   57.932ms ,   57.812ms ,    9.635ms ,   31.250ms ,    9.810ms ,    9.691ms
mediaplayer     , one_ssbo_ext_no_sdf       ,   26.614ms ,   31.250ms ,   26.439ms ,   13.698ms ,    0.000ms ,   16.311ms ,   26.395ms ,    0.077ms ,    0.000ms ,    0.065ms ,    0.000ms ,    0.274ms ,    0.000ms ,    0.190ms ,    0.061ms ,    0.830ms ,    0.000ms ,    0.334ms ,    0.216ms ,    0.843ms ,    0.000ms ,    6.419ms ,    6.307ms ,   11.674ms ,    0.000ms ,    9.303ms ,    9.191ms
mediaplayer     , one_ssbo_ext_sdf_list     ,   26.714ms ,   31.250ms ,   26.466ms ,   11.659ms ,   15.625ms ,   18.374ms ,   26.447ms ,    0.073ms ,    0.000ms ,    0.065ms ,    0.000ms ,    0.271ms ,    0.000ms ,    0.186ms ,    0.066ms ,    0.766ms ,    0.000ms ,    0.333ms ,    0.209ms ,    0.878ms ,    0.000ms ,    8.684ms ,    8.566ms ,    9.671ms ,   15.625ms ,    9.106ms ,    8.986ms
mediaplayer     , one_ssbo_ext_one_sdf      ,   24.164ms ,   15.625ms ,   23.920ms ,   10.774ms ,   15.625ms ,   16.431ms ,   23.938ms ,    0.057ms ,    0.000ms ,    0.061ms ,    0.000ms ,    0.254ms ,    0.000ms ,    0.183ms ,    0.068ms ,    0.678ms ,    0.000ms ,    0.330ms ,    0.208ms ,    0.801ms ,    0.000ms ,    7.240ms ,    7.113ms ,    8.984ms ,   15.625ms ,    8.617ms ,    8.493ms
mediaplayer     , one_ssbo_ext_one_sdf_pack ,   25.302ms ,   31.250ms ,   25.074ms ,   11.536ms ,   15.625ms ,   17.069ms ,   25.072ms ,    0.074ms ,    0.000ms ,    0.066ms ,    0.000ms ,    0.294ms ,    0.000ms ,    0.184ms ,    0.059ms ,    0.739ms ,    0.000ms ,    0.334ms ,    0.211ms ,    0.828ms ,    0.000ms ,    7.172ms ,    7.043ms ,    9.601ms ,   15.625ms ,    9.313ms ,    9.186ms
