scenario        , approach                  , approach_wt, approach_ct, approach_gt,   frame_wt ,   frame_ct ,   frame_gt ,         dt ,  buffer_wt ,  buffer_ct ,  buffer_gt ,  buffer_ge ,  upload_wt ,  upload_ct ,  upload_gt ,  upload_ge ,   clear_wt ,   clear_ct ,   clear_gt ,   clear_ge ,    draw_wt ,    draw_ct ,    draw_gt ,    draw_ge ,    pres_wt ,    pres_ct ,    pres_gt ,    pres_ge
sublime         , ssbo_inlined_instr_6      ,  111.617ms ,  109.375ms ,  111.240ms ,   10.238ms ,   31.250ms ,   86.500ms ,  110.542ms ,    4.557ms ,   31.250ms ,    0.214ms ,    0.000ms ,    1.977ms ,    0.000ms ,    0.322ms ,    0.054ms ,    0.232ms ,    0.000ms ,   12.355ms ,   10.999ms ,    0.553ms ,    0.000ms ,   45.171ms ,   44.810ms ,    2.919ms ,    0.000ms ,   28.438ms ,   28.164ms
sublime         , ssbo_inlined_instr_4_4    ,  107.417ms ,  156.250ms ,  107.061ms ,    8.230ms ,   31.250ms ,   84.989ms ,  106.391ms ,    3.310ms ,    0.000ms ,    0.220ms ,    0.000ms ,    1.464ms ,    0.000ms ,    0.335ms ,    0.054ms ,    0.180ms ,    0.000ms ,   12.727ms ,   11.334ms ,    0.589ms ,   31.250ms ,   43.878ms ,   43.513ms ,    2.687ms ,    0.000ms ,   27.829ms ,   27.552ms
sublime         , ssbo_inlined_instr_6_6    ,  109.559ms ,  156.250ms ,  109.267ms ,    9.001ms ,   62.500ms ,   86.274ms ,  108.245ms ,    3.398ms ,   31.250ms ,    0.214ms ,    0.000ms ,    1.942ms ,   31.250ms ,    0.324ms ,    0.054ms ,    0.180ms ,    0.000ms ,   12.317ms ,   10.973ms ,    0.563ms ,    0.000ms ,   45.012ms ,   44.652ms ,    2.918ms ,    0.000ms ,   28.407ms ,   28.133ms
sublime         , ssbo_inlined_instr_8_8    ,  115.226ms ,  156.250ms ,  114.686ms ,    9.695ms ,   31.250ms ,   90.004ms ,  114.122ms ,    3.578ms ,   31.250ms ,    0.219ms ,    0.000ms ,    2.369ms ,    0.000ms ,    0.335ms ,    0.054ms ,    0.160ms ,    0.000ms ,   12.507ms ,   11.155ms ,    0.584ms ,    0.000ms ,   48.026ms ,   47.665ms ,    3.004ms ,    0.000ms ,   28.917ms ,   28.646ms
sublime         , ssbo_inlined_instr_10_10  ,  120.693ms ,  171.875ms ,  120.040ms ,   11.414ms ,    0.000ms ,   93.080ms ,  119.548ms ,    4.100ms ,    0.000ms ,    0.218ms ,    0.000ms ,    3.138ms ,    0.000ms ,    0.334ms ,    0.056ms ,    0.289ms ,    0.000ms ,   12.585ms ,   11.195ms ,    0.575ms ,    0.000ms ,   52.183ms ,   51.831ms ,    3.312ms ,    0.000ms ,   27.761ms ,   27.494ms
sublime         , ssbo_inlined_instr_20_20  ,  220.093ms ,  218.750ms ,  219.085ms ,   19.327ms ,   62.500ms ,  179.378ms ,  218.073ms ,    4.702ms ,   31.250ms ,    0.217ms ,    0.000ms ,   11.075ms ,   31.250ms ,    0.336ms ,    0.054ms ,    0.215ms ,    0.000ms ,   12.573ms ,   11.183ms ,    0.468ms ,    0.000ms ,  135.413ms ,  135.097ms ,    2.867ms ,    0.000ms ,   30.840ms ,   30.571ms
sublime         , ssbo_inlined_instr_4_6    ,  107.049ms ,  109.375ms ,  106.693ms ,    8.188ms ,    0.000ms ,   84.939ms ,  105.938ms ,    3.407ms ,    0.000ms ,    0.216ms ,    0.000ms ,    1.482ms ,    0.000ms ,    0.322ms ,    0.053ms ,    0.195ms ,    0.000ms ,   12.266ms ,   10.917ms ,    0.585ms ,    0.000ms ,   44.892ms ,   44.534ms ,    2.519ms ,    0.000ms ,   27.243ms ,   26.972ms
sublime         , ssbo_inlined_instr_4_8    ,  112.810ms ,  140.625ms ,  112.530ms ,    7.984ms ,    0.000ms ,   90.819ms ,  111.734ms ,    3.264ms ,    0.000ms ,    0.215ms ,    0.000ms ,    1.454ms ,    0.000ms ,    0.324ms ,    0.054ms ,    0.169ms ,    0.000ms ,   12.358ms ,   11.007ms ,    0.571ms ,    0.000ms ,   48.613ms ,   48.258ms ,    2.526ms ,    0.000ms ,   29.308ms ,   29.033ms
sublime         , ssbo_inlined_instr_4_10   ,  117.168ms ,  203.125ms ,  116.827ms ,    8.070ms ,   62.500ms ,   95.367ms ,  116.071ms ,    3.319ms ,    0.000ms ,    0.211ms ,    0.000ms ,    1.414ms ,   62.500ms ,    0.323ms ,    0.054ms ,    0.179ms ,    0.000ms ,   12.415ms ,   11.069ms ,    0.588ms ,    0.000ms ,   52.900ms ,   52.546ms ,    2.570ms ,    0.000ms ,   29.518ms ,   29.250ms
sublime         , ssbo_inlined_instr_4_20   ,  201.396ms ,  140.625ms ,  201.012ms ,    7.796ms ,    0.000ms ,  178.857ms ,  199.472ms ,    3.205ms ,    0.000ms ,    0.220ms ,    0.000ms ,    1.478ms ,    0.000ms ,    0.337ms ,    0.055ms ,    0.147ms ,    0.000ms ,   12.366ms ,   11.006ms ,    0.546ms ,    0.000ms ,  134.589ms ,  134.256ms ,    2.420ms ,    0.000ms ,   31.345ms ,   31.077ms
