scenario        , approach                  , approach_wt, approach_ct, approach_gt,   frame_wt ,   frame_ct ,   frame_gt ,         dt ,  buffer_wt ,  buffer_ct ,  buffer_gt ,  buffer_ge ,  upload_wt ,  upload_ct ,  upload_gt ,  upload_ge ,   clear_wt ,   clear_ct ,   clear_gt ,   clear_ge ,    draw_wt ,    draw_ct ,    draw_gt ,    draw_ge ,    pres_wt ,    pres_ct ,    pres_gt ,    pres_ge
sublime         , one_ssbo_ext_one_sdf      ,   22.120ms ,   31.250ms ,    0.000ms ,   21.068ms ,   31.250ms ,    0.000ms ,   21.911ms ,    2.590ms ,    0.000ms ,    0.000ms ,    0.000ms ,    2.078ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.113ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.412ms ,    0.000ms ,    0.000ms ,    0.000ms ,   15.875ms ,   31.250ms ,    0.000ms ,    0.000ms
sublime         , one_ssbo_ext_one_sdf_pack ,   24.271ms ,   31.250ms ,    0.000ms ,   23.190ms ,   31.250ms ,    0.000ms ,   24.044ms ,    2.602ms ,    0.000ms ,    0.000ms ,    0.000ms ,    2.104ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.115ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.414ms ,    0.000ms ,    0.000ms ,    0.000ms ,   17.955ms ,   31.250ms ,    0.000ms ,    0.000ms
sublime         , inst_div                  ,   20.090ms ,   46.875ms ,    0.000ms ,   19.075ms ,   46.875ms ,    0.000ms ,   19.897ms ,    2.605ms ,    0.000ms ,    0.000ms ,    0.000ms ,    2.099ms ,   46.875ms ,    0.000ms ,    0.000ms ,    0.115ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.332ms ,    0.000ms ,    0.000ms ,    0.000ms ,   13.924ms ,    0.000ms ,    0.000ms ,    0.000ms
mediaplayer     , 1rect_1draw               ,   15.104ms ,   31.250ms ,    0.000ms ,   14.067ms ,   31.250ms ,    0.000ms ,   14.963ms ,    0.052ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.044ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.074ms ,    0.000ms ,    0.000ms ,    0.000ms ,    1.923ms ,    0.000ms ,    0.000ms ,    0.000ms ,   11.974ms ,   31.250ms ,    0.000ms ,    0.000ms
mediaplayer     , simple_vbo                ,   15.030ms ,   46.875ms ,    0.000ms ,   14.045ms ,   46.875ms ,    0.000ms ,   14.866ms ,    0.066ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.097ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.078ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.120ms ,    0.000ms ,    0.000ms ,    0.000ms ,   13.684ms ,   46.875ms ,    0.000ms ,    0.000ms
mediaplayer     , simple_vbo_stor           ,   16.049ms ,   31.250ms ,    0.000ms ,   15.009ms ,   31.250ms ,    0.000ms ,   15.888ms ,    0.065ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.112ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.069ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.133ms ,    0.000ms ,    0.000ms ,    0.000ms ,   14.630ms ,   31.250ms ,    0.000ms ,    0.000ms
mediaplayer     , complete_vbo              ,   14.755ms ,   31.250ms ,    0.000ms ,   13.790ms ,   31.250ms ,    0.000ms ,   14.626ms ,    0.160ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.166ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.074ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.200ms ,    0.000ms ,    0.000ms ,    0.000ms ,   13.190ms ,   31.250ms ,    0.000ms ,    0.000ms
mediaplayer     , one_ssbo                  ,   14.162ms ,   31.250ms ,    0.000ms ,   13.173ms ,   31.250ms ,    0.000ms ,   14.004ms ,    0.072ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.092ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.066ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.166ms ,    0.000ms ,    0.000ms ,    0.000ms ,   12.777ms ,   31.250ms ,    0.000ms ,    0.000ms
mediaplayer     , ssbo_instr_list           ,   16.172ms ,   31.250ms ,    0.000ms ,   15.215ms ,   31.250ms ,    0.000ms ,   16.011ms ,    0.060ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.089ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.064ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.160ms ,    0.000ms ,    0.000ms ,    0.000ms ,   14.842ms ,   31.250ms ,    0.000ms ,    0.000ms
mediaplayer     , ssbo_inlined_instr_6      ,   16.027ms ,   15.625ms ,    0.000ms ,   15.057ms ,   15.625ms ,    0.000ms ,   15.865ms ,    0.089ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.089ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.061ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.155ms ,    0.000ms ,    0.000ms ,    0.000ms ,   14.663ms ,   15.625ms ,    0.000ms ,    0.000ms
